0
         3.25 : {'trueAccept': 4, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 196}
         3.3 : {'trueAccept': 4, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 196}
         3.35 : {'trueAccept': 4, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 196}
         3.4 : {'trueAccept': 4, 'falseAccept': 8, 'trueReject': 192, 'falseReject': 196}
         3.45 : {'trueAccept': 2, 'falseAccept': 7, 'trueReject': 193, 'falseReject': 198}
         3.5 : {'trueAccept': 2, 'falseAccept': 7, 'trueReject': 193, 'falseReject': 198}
         3.55 : {'trueAccept': 1, 'falseAccept': 6, 'trueReject': 194, 'falseReject': 199}
         3.6 : {'trueAccept': 1, 'falseAccept': 6, 'trueReject': 194, 'falseReject': 199}
         3.65 : {'trueAccept': 0, 'falseAccept': 6, 'trueReject': 194, 'falseReject': 200}
         3.7 : {'trueAccept': 0, 'falseAccept': 6, 'trueReject': 194, 'falseReject': 200}
         3.75 : {'trueAccept': 0, 'falseAccept': 6, 'trueReject': 194, 'falseReject': 200}
         3.8 : {'trueAccept': 0, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 200}
         3.85 : {'trueAccept': 0, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 200}
         3.9 : {'trueAccept': 0, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 200}
         3.95 : {'trueAccept': 0, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 200}
9
         0.75 : {'trueAccept': 200, 'falseAccept': 197, 'trueReject': 3, 'falseReject': 0}
         0.8 : {'trueAccept': 199, 'falseAccept': 196, 'trueReject': 4, 'falseReject': 1}
         0.85 : {'trueAccept': 198, 'falseAccept': 193, 'trueReject': 7, 'falseReject': 2}
         0.9 : {'trueAccept': 198, 'falseAccept': 190, 'trueReject': 10, 'falseReject': 2}
         0.95 : {'trueAccept': 194, 'falseAccept': 186, 'trueReject': 14, 'falseReject': 6}
         1.0 : {'trueAccept': 191, 'falseAccept': 185, 'trueReject': 15, 'falseReject': 9}
         1.05 : {'trueAccept': 185, 'falseAccept': 179, 'trueReject': 21, 'falseReject': 15}
         1.1 : {'trueAccept': 182, 'falseAccept': 176, 'trueReject': 24, 'falseReject': 18}
         1.15 : {'trueAccept': 178, 'falseAccept': 168, 'trueReject': 32, 'falseReject': 22}
         1.2 : {'trueAccept': 171, 'falseAccept': 159, 'trueReject': 41, 'falseReject': 29}
         1.25 : {'trueAccept': 163, 'falseAccept': 153, 'trueReject': 47, 'falseReject': 37}
         1.3 : {'trueAccept': 157, 'falseAccept': 141, 'trueReject': 59, 'falseReject': 43}
         1.35 : {'trueAccept': 153, 'falseAccept': 136, 'trueReject': 64, 'falseReject': 47}
         1.4 : {'trueAccept': 145, 'falseAccept': 129, 'trueReject': 71, 'falseReject': 55}
         1.45 : {'trueAccept': 140, 'falseAccept': 123, 'trueReject': 77, 'falseReject': 60}
         1.5 : {'trueAccept': 132, 'falseAccept': 117, 'trueReject': 83, 'falseReject': 68}
         1.55 : {'trueAccept': 126, 'falseAccept': 106, 'trueReject': 94, 'falseReject': 74}
         1.6 : {'trueAccept': 118, 'falseAccept': 96, 'trueReject': 104, 'falseReject': 82}
         1.65 : {'trueAccept': 105, 'falseAccept': 87, 'trueReject': 113, 'falseReject': 95}
         1.7 : {'trueAccept': 97, 'falseAccept': 81, 'trueReject': 119, 'falseReject': 103}
         1.75 : {'trueAccept': 91, 'falseAccept': 71, 'trueReject': 129, 'falseReject': 109}
         1.8 : {'trueAccept': 80, 'falseAccept': 65, 'trueReject': 135, 'falseReject': 120}
         1.85 : {'trueAccept': 73, 'falseAccept': 58, 'trueReject': 142, 'falseReject': 127}
         1.9 : {'trueAccept': 63, 'falseAccept': 55, 'trueReject': 145, 'falseReject': 137}
         1.95 : {'trueAccept': 57, 'falseAccept': 48, 'trueReject': 152, 'falseReject': 143}
         2.0 : {'trueAccept': 45, 'falseAccept': 44, 'trueReject': 156, 'falseReject': 155}
         2.05 : {'trueAccept': 38, 'falseAccept': 38, 'trueReject': 162, 'falseReject': 162}
         2.1 : {'trueAccept': 34, 'falseAccept': 35, 'trueReject': 165, 'falseReject': 166}
         2.15 : {'trueAccept': 30, 'falseAccept': 26, 'trueReject': 174, 'falseReject': 170}
         2.2 : {'trueAccept': 23, 'falseAccept': 22, 'trueReject': 178, 'falseReject': 177}
         2.25 : {'trueAccept': 21, 'falseAccept': 20, 'trueReject': 180, 'falseReject': 179}
         2.3 : {'trueAccept': 19, 'falseAccept': 17, 'trueReject': 183, 'falseReject': 181}
         2.35 : {'trueAccept': 17, 'falseAccept': 15, 'trueReject': 185, 'falseReject': 183}
         2.4 : {'trueAccept': 14, 'falseAccept': 12, 'trueReject': 188, 'falseReject': 186}
         2.45 : {'trueAccept': 13, 'falseAccept': 12, 'trueReject': 188, 'falseReject': 187}
         2.5 : {'trueAccept': 12, 'falseAccept': 10, 'trueReject': 190, 'falseReject': 188}
         2.55 : {'trueAccept': 12, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 188}
         2.6 : {'trueAccept': 11, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 189}
         2.65 : {'trueAccept': 10, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 190}
         2.7 : {'trueAccept': 9, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 191}
         2.75 : {'trueAccept': 9, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 191}
         2.8 : {'trueAccept': 8, 'falseAccept': 8, 'trueReject': 192, 'falseReject': 192}
         2.85 : {'trueAccept': 6, 'falseAccept': 6, 'trueReject': 194, 'falseReject': 194}
         2.9 : {'trueAccept': 4, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 196}
         2.95 : {'trueAccept': 4, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 196}
         3.0 : {'trueAccept': 4, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 196}
         3.05 : {'trueAccept': 4, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 196}
         3.1 : {'trueAccept': 4, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 196}
         3.15 : {'trueAccept': 2, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 198}
         3.2 : {'trueAccept': 2, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 198}
         3.25 : {'trueAccept': 2, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 198}
         3.3 : {'trueAccept': 2, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 198}
         3.35 : {'trueAccept': 2, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 198}
         3.4 : {'trueAccept': 2, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 198}
         3.45 : {'trueAccept': 2, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 198}
         3.5 : {'trueAccept': 2, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 198}
         3.55 : {'trueAccept': 2, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 198}
         3.6 : {'trueAccept': 2, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 198}
         3.65 : {'trueAccept': 1, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 199}
         3.7 : {'trueAccept': 0, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 200}
         3.75 : {'trueAccept': 0, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 200}
         3.8 : {'trueAccept': 0, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 200}
         3.85 : {'trueAccept': 0, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 200}
         3.9 : {'trueAccept': 0, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 200}
         3.95 : {'trueAccept': 0, 'falseAccept': 1, 'trueReject': 199, 'falseReject': 200}
